date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2014-10-26 00:07:12,2,3,23,48,4924,,324324,0,0,9,2014-10-27,2014-10-29,1,0,1,43199,1,1,1,3,106,106,99
2014-04-08 18:19:32,2,3,66,435,5391,8201.5729,119415,0,0,1,2014-05-31,2014-06-06,2,0,1,18788,1,0,1,5,203,253,44
2014-08-06 21:59:26,30,4,195,548,56440,,978986,0,1,9,2014-08-18,2014-08-23,2,0,1,20017,6,0,1,0,87,58,12
2013-04-21 15:24:06,2,3,66,174,20934,,419976,0,0,0,2013-05-01,2013-05-05,2,0,1,11620,1,0,1,2,50,369,10
2014-06-08 19:41:04,2,3,66,348,10388,257.5375,396237,0,0,9,2014-07-03,2014-07-06,2,0,1,26227,6,0,1,2,198,384,51
2013-04-16 11:41:00,8,4,77,977,51745,10525.8971,473554,0,0,9,2013-04-18,2013-04-19,1,0,1,12186,6,0,2,2,50,690,95
2014-07-21 23:08:19,2,3,66,321,11187,62.3472,36329,0,0,2,2014-08-02,2014-08-03,3,0,1,42294,4,0,1,2,50,646,28
2014-04-11 23:42:35,2,3,66,174,29618,2577.0672,272727,0,0,9,2014-04-16,2014-04-18,2,0,1,12227,6,0,1,2,50,701,0
2014-03-05 19:55:15,2,3,66,220,2086,4086.1776,191768,0,0,9,2014-03-10,2014-03-12,1,0,1,8815,1,1,1,4,196,2034,78
2014-06-07 17:08:18,2,3,130,759,28771,,522885,0,0,0,2014-07-30,2014-08-05,3,0,1,12188,6,0,3,4,8,110,87
2014-09-10 13:58:02,34,3,66,174,16634,821.4645,766459,0,0,9,2014-10-21,2014-10-22,2,0,1,30944,4,0,1,2,198,399,16
2014-07-14 20:49:47,2,3,48,424,5957,,842690,0,0,9,2014-07-18,2014-07-21,5,0,2,8808,1,0,2,6,169,28,46
2013-09-05 16:14:28,2,3,66,174,9821,2622.3671,428743,0,1,0,2013-11-01,2013-11-07,1,0,1,8864,1,0,3,4,47,1508,52
2013-08-25 20:23:16,24,2,3,49,4463,,1187665,0,0,0,2013-09-18,2013-09-19,2,0,1,23689,6,0,1,2,50,1633,7
2013-10-09 17:44:26,11,3,205,354,53713,5161.601,1035005,0,0,9,2014-02-10,2014-02-17,2,1,1,8351,6,0,2,4,196,2027,21
2014-10-01 09:27:12,2,3,66,174,2868,2209.9233,1094955,0,0,2,2014-11-14,2014-11-22,2,0,1,11854,1,0,1,2,50,700,50
2013-12-07 16:29:52,2,3,66,331,28112,1860.3157,221836,0,0,9,2014-03-01,2014-03-02,2,0,1,44976,1,1,1,2,50,1633,6
2013-10-13 21:03:44,2,3,29,194,28215,,906164,0,0,9,2014-04-06,2014-04-11,2,1,1,531,3,0,1,6,105,12,43
2014-09-08 15:43:38,2,3,66,256,53274,1493.8383,877596,0,0,0,2014-10-27,2014-11-02,2,0,1,8243,1,0,1,2,50,409,49
2014-11-29 09:53:40,18,2,119,0,27731,,144294,0,1,1,2014-12-24,2014-12-27,2,0,1,51615,1,0,1,3,130,66,30
2014-07-10 17:47:13,24,2,3,64,12576,,1154052,1,0,2,2014-08-08,2014-08-10,2,0,1,20324,6,0,3,3,126,232,30
2014-11-23 19:31:34,2,3,66,174,27251,1840.3389,889884,1,0,3,2014-12-25,2014-12-30,2,0,1,8230,1,0,1,2,50,637,91
2013-07-05 19:40:56,2,3,66,314,21500,,98603,0,0,9,2014-05-15,2014-05-19,2,0,1,11439,1,0,3,4,163,1503,65
2014-11-13 18:00:02,2,3,66,174,30055,121.6649,948547,0,0,1,2015-02-16,2015-02-17,2,1,1,14985,1,0,1,2,50,1241,72
2014-03-25 17:12:10,24,2,3,61,26874,,1166981,0,0,3,2014-04-02,2014-04-03,1,0,1,8220,1,0,1,3,182,46,12
2014-06-14 11:05:46,13,1,46,157,34868,581.5789,468101,0,1,5,2014-09-06,2014-09-10,2,0,1,8253,1,0,3,6,70,19,51
2014-12-27 21:21:49,2,3,66,220,37916,56.2121,825817,1,0,0,2015-06-22,2015-06-26,2,1,1,17520,3,0,1,2,50,682,44
2013-08-20 19:46:44,2,3,66,363,47860,952.474,1007086,0,1,7,2013-09-14,2013-09-19,2,0,1,8268,1,0,2,2,50,682,34
2014-03-06 14:25:17,2,3,66,318,21731,633.3645,1114972,0,0,9,2014-04-04,2014-04-06,2,0,1,11319,1,0,1,2,50,681,10
2013-01-29 19:20:43,2,3,66,196,2428,541.7791,565766,0,1,9,2013-05-30,2013-06-02,1,0,1,8216,1,0,1,2,50,350,4
2014-08-22 19:43:54,24,2,3,50,5703,,210415,0,0,9,2015-01-10,2015-01-16,2,0,1,8267,1,0,1,2,50,675,98
2014-12-25 12:25:49,2,3,66,351,34706,1817.416,1157362,0,1,0,2015-04-04,2015-04-08,2,0,1,8250,1,0,1,2,50,628,45
2014-07-01 04:23:19,2,3,66,331,9189,684.5359,822129,0,0,0,2014-07-16,2014-07-20,3,0,1,28782,4,0,1,2,50,699,16
2013-06-15 13:29:34,2,3,215,646,51733,1699.4903,709559,0,0,9,2013-07-08,2013-07-13,3,1,2,12191,6,0,1,2,50,637,70
2014-12-28 12:59:26,2,3,66,448,25538,3853.1565,600899,0,0,0,2015-01-27,2015-01-31,1,0,1,21962,6,0,1,6,68,275,14
2013-09-02 08:55:20,24,2,3,50,5703,,21615,1,0,9,2013-10-07,2013-10-13,3,0,1,8250,1,0,4,2,50,628,50
2014-11-28 04:27:01,2,3,48,23,42663,,898221,1,0,2,2014-12-22,2014-12-25,2,0,1,11439,1,0,1,4,163,1503,52
2014-11-04 22:08:17,11,3,205,354,41495,95.5783,1091756,0,0,9,2014-11-15,2014-11-17,2,2,1,11980,1,0,3,2,50,572,90
2013-03-01 20:32:53,24,2,3,50,45950,,1162326,0,0,9,2013-07-01,2013-07-02,1,0,1,8741,1,0,2,6,144,13,47
2014-06-23 21:46:03,33,2,194,38,42328,,411487,0,1,9,2014-07-04,2014-07-06,2,0,1,8220,1,1,1,3,182,46,46
2014-09-18 15:56:57,2,3,66,258,35380,363.9223,1135267,0,0,1,2014-09-26,2014-09-27,4,0,2,8232,1,0,2,2,50,639,91
2014-03-19 16:11:27,2,3,66,348,1949,,887598,0,0,9,2014-03-29,2014-03-30,2,0,1,24555,1,0,1,2,50,519,96
2014-01-21 23:45:00,13,1,46,172,48452,823.6589,990781,0,1,3,2014-06-17,2014-06-21,2,1,1,22452,6,0,1,6,105,1243,8
2014-02-07 22:28:54,2,3,66,174,42586,2411.2028,1021304,1,1,1,2014-03-07,2014-03-10,4,1,2,8859,1,0,1,2,50,212,33
2014-12-04 05:53:56,34,3,205,385,1347,3973.4471,474602,0,0,9,2015-04-26,2015-04-29,2,0,1,8740,1,0,2,6,105,12,9
2014-07-09 23:27:38,37,1,69,829,26351,,355822,0,0,0,2014-07-30,2014-08-07,2,1,1,21201,6,0,1,6,204,1778,67
2014-07-06 19:29:21,11,3,205,354,7110,2042.4578,1035245,0,0,5,2014-09-22,2014-09-23,2,0,1,8288,1,0,2,2,198,399,55
2014-04-09 15:42:22,2,3,66,184,2037,1317.9666,892861,1,1,9,2014-05-18,2014-05-22,2,0,1,8810,1,0,1,4,8,1532,31
2013-06-18 17:49:09,11,3,205,155,39693,2096.7735,752922,0,1,1,2013-11-08,2013-11-15,2,0,1,8810,1,0,3,4,8,1532,6
2013-12-28 10:11:17,2,3,66,331,54953,1493.6753,542199,0,1,9,2014-02-19,2014-02-23,2,0,1,8814,1,0,1,4,51,197,80
2013-09-01 04:41:07,2,3,1,395,15748,259.0967,871495,0,0,9,2013-09-20,2013-09-21,5,0,2,21089,6,0,4,6,105,1857,8
2014-12-13 23:15:52,2,3,66,174,18037,2958.2782,882975,0,1,9,2015-04-20,2015-04-24,3,0,1,8864,1,0,3,4,47,1508,65
2014-08-26 05:46:07,2,3,194,38,42328,,1124279,0,0,0,2014-12-25,2014-12-28,2,0,1,44016,1,0,1,3,82,328,60
2013-10-08 05:55:17,37,1,69,761,41949,,392084,0,1,9,2013-12-26,2014-01-03,2,0,1,50683,4,0,1,3,104,1425,60
2014-04-11 10:58:03,2,3,66,174,7015,1209.1231,1091010,0,1,0,2014-04-13,2014-04-17,2,0,1,8810,1,0,1,4,8,1532,65
2014-12-05 08:49:02,2,3,66,403,8734,180.8182,671611,0,0,9,2014-12-09,2014-12-10,1,0,1,26050,1,0,1,2,50,1250,50
2014-05-08 18:28:56,2,3,66,448,30687,2065.3566,475751,0,0,9,2014-05-12,2014-05-13,2,0,1,8250,1,0,2,2,50,628,24
2013-04-30 09:48:44,17,1,133,20,15090,,1105823,0,0,0,2013-05-05,2013-05-08,2,0,1,22893,3,1,1,6,204,1762,44
2014-03-27 11:48:07,2,3,66,174,5938,262.5225,735971,0,0,9,2014-03-31,2014-04-02,1,0,1,8250,1,0,1,2,50,628,1
2014-04-12 16:13:00,2,3,66,174,47451,,1079812,1,0,9,2014-05-02,2014-05-03,2,0,1,12175,6,0,2,2,50,366,83
2014-12-15 21:22:08,2,3,66,149,49172,1535.5628,474926,0,0,0,2015-01-01,2015-01-04,2,0,1,8832,1,0,1,2,50,627,55
2014-07-16 10:32:14,2,3,66,196,2428,206.7912,1010486,1,0,9,2014-08-18,2014-08-20,1,0,1,8267,1,0,2,2,50,675,41
2013-10-20 04:46:52,2,3,66,348,48862,314.2014,521824,1,0,9,2013-10-20,2013-10-21,1,1,1,34894,4,0,1,2,50,697,91
2013-01-27 20:50:30,2,3,66,174,47287,2316.8434,517122,0,0,1,2013-03-05,2013-03-07,1,0,1,8260,1,0,3,2,50,701,21
2013-10-16 19:33:45,2,3,66,174,40365,165.7654,657855,1,0,1,2013-10-25,2013-10-27,2,0,1,18790,1,0,2,2,50,361,37
2013-11-17 10:30:13,2,3,66,174,42881,141.2478,593684,0,0,9,2013-11-23,2013-11-24,3,1,1,11620,1,0,2,2,50,369,41
2014-07-14 18:02:58,8,4,77,462,538,,472463,0,0,9,2015-01-04,2015-01-05,2,0,1,11850,1,0,1,2,198,750,95
2014-03-19 19:00:35,22,2,0,317,21469,,480571,0,0,5,2014-03-21,2014-03-23,1,0,1,2136,3,0,1,6,22,300,82
2013-02-16 20:19:25,11,3,205,354,25315,271.2995,667122,1,0,9,2013-03-28,2013-04-01,2,0,1,35621,4,0,3,2,50,519,92
2014-10-06 20:22:04,10,0,231,72,11567,,218220,0,1,9,2014-11-03,2014-11-10,2,0,1,12019,1,0,1,4,186,209,78
2014-05-27 23:38:11,2,3,66,467,36345,232.5907,1119242,0,0,1,2014-08-01,2014-08-04,3,0,1,8261,1,0,1,2,50,646,68
2013-07-28 06:36:22,2,3,123,0,46881,,199349,1,0,9,2013-07-28,2013-07-29,4,0,2,8859,1,0,3,2,50,212,48
2014-10-01 04:22:32,11,3,141,14,8978,,714263,0,0,0,2014-10-05,2014-10-07,2,0,1,25327,6,0,1,6,31,305,36
2014-05-21 16:40:26,2,3,66,226,42300,320.2306,302158,0,0,9,2014-06-13,2014-06-15,2,0,1,11319,1,0,1,2,50,681,17
2013-08-17 11:08:23,2,3,235,13,53632,,1015781,0,0,9,2013-10-15,2013-10-17,6,0,3,42370,6,0,1,6,208,951,5
2014-10-15 12:14:51,2,3,66,442,44681,219.2502,671065,0,0,0,2015-09-18,2015-09-20,2,0,1,5781,3,0,1,2,50,908,91
2014-08-21 12:03:33,2,3,66,448,18390,4133.3026,963026,0,1,5,2015-06-30,2015-07-13,2,0,1,8788,1,0,4,6,77,2,11
2014-07-04 13:51:42,21,1,141,14,14548,,168034,0,0,9,2014-09-11,2014-09-16,5,0,5,21958,6,0,1,6,68,275,30
2014-12-22 10:40:10,37,1,69,894,43874,,761926,0,0,9,2015-04-15,2015-04-20,2,0,1,11907,1,0,1,2,50,714,59
2014-11-05 16:19:33,2,3,66,174,16292,143.2226,810277,0,1,3,2014-11-26,2014-11-29,2,0,1,12264,6,0,1,2,50,368,68
2014-07-22 08:18:39,2,3,66,348,48862,3627.163,134842,0,0,3,2014-10-08,2014-10-09,1,0,1,8745,1,0,1,6,204,27,83
2014-11-05 20:52:24,24,2,3,49,20982,,1194956,0,1,1,2014-12-25,2015-01-01,2,1,1,8788,1,0,1,6,77,1880,7
2014-04-29 12:57:07,2,3,66,174,36330,2585.7874,304119,0,0,9,2014-05-02,2014-05-07,1,1,1,8859,1,0,1,2,50,212,0
2014-09-03 10:09:12,2,3,66,442,35390,1378.7611,1120948,0,0,1,2014-09-25,2014-09-28,2,0,1,8254,1,0,2,2,50,365,69
2013-09-01 03:30:33,11,3,205,354,41495,4347.2499,527642,0,0,9,2013-09-25,2013-09-29,1,0,1,18077,1,0,1,6,15,150,82
2013-08-10 07:13:06,24,2,3,50,5703,,690941,1,1,9,2013-12-31,2014-01-03,2,2,1,6305,1,0,1,3,106,136,92
2014-04-29 20:10:13,2,3,66,226,56497,,759843,0,0,1,2014-06-23,2014-07-03,2,0,1,28499,6,0,1,2,50,683,55
2013-01-29 21:01:22,2,3,66,174,10521,2545.0826,551079,0,1,1,2013-04-27,2013-05-02,2,2,1,669,3,0,1,2,50,212,21
2014-11-14 23:06:49,37,1,69,655,12684,,255360,0,0,3,2015-02-15,2015-02-23,2,2,1,8220,1,0,1,3,182,46,64
2014-10-11 12:09:59,2,3,66,447,22642,1968.4291,525543,0,0,9,2015-04-02,2015-04-05,2,0,1,8267,1,0,1,2,50,675,69
2013-07-03 16:41:28,2,3,66,462,49272,0.5498,407286,1,0,9,2013-07-09,2013-07-10,3,1,1,12270,6,0,3,2,50,663,4
2014-10-01 16:59:06,2,3,130,759,28771,,418385,0,0,9,2015-01-06,2015-01-09,3,3,2,181,1,0,1,3,151,1389,30
2014-09-14 21:21:28,18,2,119,0,27731,,1066590,0,0,3,2014-09-28,2014-10-02,2,0,1,8257,1,0,1,0,63,1108,9
2014-09-03 18:44:24,2,3,23,48,4924,,290555,0,0,9,2014-09-15,2014-09-16,1,0,1,8242,1,0,1,3,171,61,76
2014-12-27 17:20:51,2,3,69,655,12684,,771176,1,0,9,2014-12-28,2014-12-29,2,1,1,8215,1,0,1,6,208,951,36
2014-01-15 16:02:08,2,3,66,184,54108,1149.8269,189420,1,1,9,2014-03-20,2014-03-26,2,0,1,8805,1,1,1,4,8,120,87
2014-04-25 21:33:34,17,1,133,32,48589,,832081,0,1,1,2014-04-28,2014-05-10,1,1,1,8268,1,0,1,2,50,682,16
2014-10-22 00:51:47,2,3,66,174,23793,341.8461,1192010,0,0,9,2014-10-24,2014-10-26,2,0,1,12175,6,0,1,2,50,366,94
2013-11-02 07:50:07,11,3,66,442,44774,10.1263,613185,0,0,9,2013-11-03,2013-11-04,2,0,1,12192,6,0,1,2,50,406,95
2014-05-05 21:30:34,37,1,69,573,2992,,768921,0,1,4,2014-05-23,2014-05-31,1,0,1,23048,1,1,1,3,48,152,46
2014-10-01 00:31:19,2,3,66,174,24103,375.9255,831651,0,0,9,2014-12-22,2014-12-23,8,1,5,23693,1,0,1,2,50,1634,91
2014-04-10 12:30:40,2,3,66,315,20398,1012.471,1121871,0,0,9,2014-04-24,2014-04-27,1,0,1,8265,1,0,1,2,50,647,72
2013-03-30 21:37:22,40,3,66,184,15359,939.5451,772812,0,1,5,2013-05-14,2013-05-18,2,0,1,8279,1,0,2,2,50,1230,50
2014-10-12 12:21:11,11,3,205,354,25315,2250.8955,872264,0,0,9,2014-12-12,2014-12-14,2,0,1,24692,6,0,1,2,50,1241,2
2014-10-27 15:19:39,9,1,32,984,45640,,611572,0,0,5,2015-04-04,2015-04-07,2,1,1,21793,4,0,1,6,144,1323,81
2014-10-27 21:39:39,18,2,119,0,47263,,764553,0,0,9,2014-12-30,2015-01-01,2,0,1,8822,1,0,1,3,130,91,14
2014-10-03 11:55:51,24,2,77,871,42288,431.1639,291665,0,0,1,2014-10-10,2014-10-27,1,0,1,8286,1,0,1,0,63,1258,77
2014-05-06 06:00:08,34,3,205,135,36086,7525.1908,951316,0,0,9,2014-05-19,2014-05-20,2,0,1,38774,6,0,2,3,162,1490,85
2014-12-23 21:09:08,2,3,66,331,54953,99.6203,272543,0,0,9,2015-01-03,2015-01-04,2,0,1,55011,6,0,1,2,50,427,58
2014-03-09 14:28:18,37,1,69,761,41949,,379255,0,1,4,2014-04-12,2014-04-23,2,2,1,18569,1,0,1,3,182,83,58
2013-08-31 23:01:00,24,2,3,51,51906,,474389,0,0,1,2013-11-27,2013-12-01,2,2,1,14908,1,1,1,3,88,1032,96
2014-12-02 21:17:58,2,3,66,363,2495,2133.8451,205541,0,0,2,2015-02-19,2015-02-21,2,0,1,8254,1,0,1,2,50,365,48
2013-09-09 07:38:34,11,3,205,385,46980,,789938,0,0,9,2013-09-11,2013-09-13,1,0,1,26022,6,0,1,2,198,397,21
2014-08-18 12:11:18,2,3,66,314,17240,603.3314,671536,0,0,3,2014-08-30,2014-09-01,2,0,1,8230,1,0,2,2,50,637,18
2014-11-25 09:13:12,11,3,205,312,10553,5364.2109,427100,0,0,2,2015-07-20,2015-08-02,2,0,1,23718,6,0,1,6,22,245,77
2014-11-04 17:11:29,2,3,75,144,52467,,476052,0,0,9,2014-11-21,2014-11-27,2,0,1,12206,6,0,1,2,50,628,1
2014-06-26 13:22:12,2,3,66,435,40631,759.6871,96696,0,0,9,2014-10-10,2014-10-12,1,0,1,8267,1,0,1,2,50,675,56
2014-12-30 03:43:17,2,3,66,311,22130,160.95,932061,1,0,9,2015-01-01,2015-01-03,2,0,1,12233,6,0,1,2,50,675,41
2013-06-14 15:52:12,24,2,3,50,5703,,248947,0,0,9,2013-07-19,2013-07-22,1,0,1,8220,1,0,1,3,182,46,46
2014-04-06 10:47:49,13,1,46,172,56153,650.2996,224659,0,1,1,2014-04-22,2014-04-26,2,0,1,8788,1,0,1,6,77,1880,85
2014-10-26 12:39:15,2,3,66,363,22972,102.0352,122741,0,0,0,2015-02-14,2015-02-16,1,0,1,8267,1,0,1,2,50,675,97
2013-06-27 09:31:28,11,3,205,135,38617,8689.9665,480610,0,0,9,2013-07-13,2013-07-14,1,1,1,21821,6,0,2,0,63,1108,98
2013-04-30 14:17:13,2,3,66,184,51723,,508906,0,1,9,2013-06-20,2013-06-23,2,0,1,8233,1,0,1,2,50,640,42
2014-09-22 09:19:24,34,3,66,348,48862,341.7627,889751,0,0,9,2014-10-03,2014-10-06,2,0,1,26022,6,0,1,2,198,397,55
2014-09-04 10:12:59,28,1,68,335,35892,,13206,0,1,9,2014-09-24,2014-10-01,1,0,1,11816,1,0,4,6,77,1482,13
2014-08-21 21:54:04,2,3,66,174,20857,1522.7161,216263,1,0,0,2014-12-20,2014-12-28,1,0,1,8259,1,0,1,4,8,121,7
2013-04-08 00:00:18,29,1,52,44,49419,,985043,1,1,9,2013-07-26,2013-08-09,3,1,1,551,1,0,7,6,77,1453,82
2014-06-11 09:35:59,17,1,133,27,4546,,633751,0,0,5,2014-09-08,2014-09-12,2,1,2,8236,1,0,1,2,50,656,42
2014-05-11 16:00:37,2,3,66,467,52284,1522.2758,764319,1,1,9,2014-07-13,2014-07-20,4,0,2,5405,6,1,1,4,8,126,31
2014-07-08 17:52:48,26,0,215,715,136,6226.656,921194,0,0,5,2014-09-10,2014-09-16,2,0,1,8806,1,0,1,6,105,22,37
2014-05-12 04:02:28,2,3,66,220,20753,0.7705,601143,0,0,9,2014-05-12,2014-05-14,2,1,1,28598,6,1,1,2,50,599,90
2014-09-20 13:37:46,37,1,69,648,6514,,90505,0,0,5,2014-10-17,2014-10-18,3,0,1,776,1,1,1,2,50,507,42
2014-11-21 13:21:09,2,3,66,348,48862,1017.9261,865120,0,1,9,2015-08-05,2015-08-08,4,0,2,8261,1,0,1,2,50,646,59
2014-06-02 18:44:37,11,3,205,354,2433,,793314,0,0,1,2014-07-04,2014-07-09,3,2,2,8746,1,0,1,6,105,29,8
2014-12-18 11:57:58,2,3,66,184,5273,569.3623,6995,0,1,2,2015-02-23,2015-02-26,2,0,1,8250,1,0,1,2,50,628,1
2014-10-29 00:18:26,2,3,66,337,22768,,664215,0,1,9,2014-12-04,2014-12-09,1,0,1,8250,1,0,1,2,50,628,10
2013-01-25 23:16:33,24,2,3,50,5703,,13217,0,0,3,2013-02-27,2013-03-02,2,0,1,8220,1,0,4,3,182,46,15
2013-03-15 23:33:01,37,1,69,772,2058,,82126,0,1,4,2013-03-23,2013-03-29,2,0,1,8255,1,1,1,6,77,20,15
2014-09-01 14:02:01,2,3,66,363,12346,2177.1532,24488,0,1,9,2014-09-23,2014-09-27,2,0,1,12206,6,0,1,2,50,628,79
2014-04-01 05:41:31,11,3,66,258,38801,1138.1012,635194,0,0,4,2014-05-26,2014-05-28,2,0,1,44045,3,0,1,2,50,701,41
2014-03-17 18:11:58,2,3,66,184,2037,916.584,94715,0,0,9,2014-04-04,2014-04-06,2,0,1,12190,6,0,1,2,50,637,41
2014-10-03 17:18:08,2,3,66,153,20706,318.9478,299617,1,0,0,2014-10-03,2014-10-05,2,0,1,12133,1,0,1,2,50,365,16
2014-09-02 13:37:11,2,3,66,314,11942,1418.6592,991600,0,1,9,2014-11-20,2014-11-25,2,0,1,1152,1,0,1,4,47,1502,22
2014-07-05 17:04:59,2,3,66,288,11997,2384.2703,429965,1,1,9,2014-07-07,2014-07-09,2,0,1,11634,1,0,1,4,174,405,52
2014-08-25 19:01:23,37,1,69,642,19684,,126503,1,0,9,2014-09-04,2014-09-11,1,0,1,49859,4,0,1,2,50,628,45
2014-05-25 07:32:39,2,3,142,46,43959,,236055,0,0,2,2014-06-01,2014-06-03,2,0,1,974,3,0,1,5,24,803,61
2013-08-08 17:31:36,2,3,66,174,8978,6036.1057,1103436,1,0,1,2013-09-23,2013-09-25,2,0,1,8781,3,0,1,6,105,890,43
2014-11-18 03:08:18,2,3,66,174,5938,5687.6023,331314,0,0,2,2014-12-20,2014-12-22,1,0,1,13478,4,1,1,6,204,27,11
2014-11-12 02:48:41,2,3,66,348,48862,737.1516,428004,0,0,9,2014-11-20,2014-11-21,1,0,1,8265,1,0,1,2,50,1351,77
2013-05-06 10:53:53,2,3,46,244,15563,1165.0334,766141,0,0,9,2013-07-03,2013-07-07,1,0,1,8252,1,0,1,6,170,313,85
2013-07-13 20:27:10,2,3,66,356,22202,5656.8707,821917,0,0,4,2013-09-10,2013-09-13,2,0,1,45488,3,0,1,6,105,12,22
2014-12-14 18:25:09,2,3,66,174,16634,1338.5985,108295,0,0,0,2015-02-13,2015-02-15,2,0,1,8805,1,1,1,4,8,120,10
2013-07-12 13:24:57,2,3,66,442,53567,1045.9541,60955,0,1,0,2013-07-19,2013-07-21,2,0,1,8250,1,0,2,2,50,628,1
2014-04-08 15:16:00,2,3,66,174,29618,5362.4795,136251,0,0,9,2014-06-07,2014-06-08,2,0,1,8253,1,0,1,6,70,19,19
2014-07-15 13:27:20,2,3,66,321,47535,387.2619,754638,1,0,9,2014-07-16,2014-07-19,1,0,1,12944,5,0,8,2,198,404,55
2014-04-11 17:34:51,2,3,66,314,45853,170.4747,191030,0,0,2,2014-05-25,2014-05-26,2,0,1,14846,1,0,1,2,50,674,4
2014-08-28 03:15:10,24,2,3,59,26212,,584884,0,0,3,2014-11-06,2014-11-09,2,0,1,635,1,0,2,3,162,1039,36
2013-05-06 22:42:28,2,3,231,48,2982,,300004,0,0,9,2013-07-30,2013-08-05,1,2,1,8747,1,0,1,3,106,107,97
2014-07-13 14:23:46,2,3,66,258,52859,,374711,1,0,1,2014-08-07,2014-08-08,3,1,1,12206,6,0,4,2,50,628,79
2014-07-03 14:21:52,11,3,205,354,24034,4098.1256,752196,0,0,2,2014-08-29,2014-09-03,2,0,1,8289,1,0,1,6,107,36,29
2014-12-24 06:02:13,2,3,66,348,53377,1617.9934,995227,1,1,0,2015-02-15,2015-02-18,1,0,1,12257,6,0,4,4,51,1509,34
2014-07-01 23:36:01,2,3,66,442,76,4952.1872,1025234,0,0,2,2014-08-23,2014-08-24,2,2,1,12643,5,1,1,6,77,20,36
2014-02-11 08:45:06,2,3,66,174,39381,85.9083,149931,1,0,1,2014-02-11,2014-02-12,2,0,1,5581,3,0,1,2,50,368,83
2014-11-12 20:40:12,2,3,66,348,53377,964.3856,885813,0,1,0,2014-11-20,2014-11-22,2,0,1,8268,1,0,1,2,50,682,79
2014-10-05 23:35:13,2,3,66,174,16634,382.7599,308373,0,1,2,2014-10-24,2014-10-28,2,1,1,8250,1,0,4,2,50,628,1
2014-12-23 19:17:27,11,3,215,715,136,121.6896,1071450,0,0,9,2015-01-05,2015-01-09,2,0,1,8810,1,0,2,4,8,1532,65
2014-02-06 20:50:36,2,3,66,346,31371,0.3883,959820,1,0,9,2014-02-11,2014-02-14,2,0,1,12206,6,0,1,2,50,628,24
2014-08-09 14:27:02,2,3,66,174,24103,7238.1703,329257,0,0,9,2014-08-28,2014-08-30,1,0,1,28961,6,0,1,3,99,1033,82
2014-05-01 16:21:42,24,2,3,50,35974,,1153904,0,0,9,2014-06-02,2014-06-04,1,0,1,20225,6,0,1,3,182,46,29
2014-09-05 06:41:52,2,3,66,363,2495,1307.9594,863290,0,0,9,2014-09-05,2014-09-06,3,0,2,12452,5,0,1,2,50,656,32
2014-04-29 10:40:51,2,3,66,220,8159,1079.1443,855058,0,0,9,2014-06-21,2014-06-23,2,0,1,8267,1,0,1,2,50,675,56
2014-11-21 10:43:45,17,1,133,20,47881,,273906,0,0,0,2015-06-01,2015-06-03,1,0,1,46375,1,0,1,5,147,143,30
2014-10-30 16:28:53,2,3,66,226,8138,585.3769,653641,0,0,5,2015-01-08,2015-01-10,2,0,1,40507,4,0,1,2,50,699,0
2013-11-14 16:33:35,2,3,66,258,28561,1978.278,861741,1,0,2,2013-11-28,2013-12-02,2,0,1,11439,1,0,3,4,163,1503,52
2013-02-03 22:19:35,34,3,205,354,48951,12.857,801275,0,0,9,2013-03-22,2013-03-23,2,0,1,26022,6,0,1,2,198,397,97
2013-09-18 22:01:48,2,3,66,174,51981,6052.637,153750,1,0,9,2013-10-02,2013-10-03,2,1,1,8785,1,0,1,6,105,35,69
2014-08-01 15:12:10,34,3,205,354,9913,,547216,0,1,3,2014-09-13,2014-09-18,2,0,1,8791,1,0,2,4,8,110,34
2013-08-10 15:59:31,2,3,66,462,44851,2544.7657,628909,0,1,9,2013-12-02,2013-12-06,2,2,1,8268,1,0,1,2,50,682,90
2013-07-21 23:59:57,2,3,66,174,22368,5629.8272,1007301,0,0,4,2014-01-25,2014-01-29,2,1,1,8280,1,0,1,4,98,2054,58
2014-08-18 18:00:29,2,3,66,363,21518,,446857,0,0,9,2014-08-29,2014-09-01,2,0,1,28511,6,0,1,2,50,1457,26
2014-10-15 14:07:41,2,3,66,174,36510,,549684,0,0,9,2014-10-20,2014-10-23,1,0,1,11620,1,0,1,2,50,369,39
2014-12-27 15:43:37,2,3,23,48,4924,,393825,0,0,9,2015-01-01,2015-01-02,1,0,1,12942,5,0,1,2,198,384,50
2014-11-16 09:22:48,25,2,23,48,4924,,949250,0,0,7,2015-03-13,2015-03-16,4,0,2,5497,1,0,1,3,182,79,82
2014-08-22 02:51:52,2,3,80,38,52486,,43801,1,0,9,2014-12-26,2014-12-29,2,3,1,8806,1,0,2,6,105,1533,36
2013-10-28 16:18:01,34,3,205,354,32204,2100.5028,71109,0,0,9,2013-12-15,2013-12-22,2,0,1,23663,6,0,1,2,50,629,50
2014-07-12 19:06:40,2,3,66,311,41898,,1087897,0,0,1,2015-02-14,2015-02-17,1,0,1,8291,1,0,2,2,50,191,48
